Data,Chuva-Itajuba ,Nível-Itajuba,Chuva -Maria,Nível-Maria,Chuva-Wenceslau,Nível-Wenceslau,Chuva -Delfim1,Nível-Delfim1,Chuva-Delfim2 ,Nível-Delfim2
2020-02-16 16:45:00,0.0,114,,,,,,,0.0,269
2020-02-16 16:30:00,0.0,115,,89348.0,,,,,0.0,269
2020-02-16 16:15:00,0.0,115,,,,,,,0.0,269
2020-02-16 16:00:00,0.0,115,0.0,89345.0,0.0,61.0,,,0.0,269
2020-02-16 15:45:00,0.0,115,,,,,,,0.0,269
2020-02-16 15:30:00,0.0,115,,89344.0,,,,,0.25,269
2020-02-16 15:15:00,0.2,115,,,,,,,0.0,269
2020-02-16 15:00:00,0.4,115,0.0,89344.0,0.0,61.0,,,0.0,269
2020-02-16 14:45:00,0.0,115,,,,,,,0.0,269
2020-02-16 14:30:00,0.0,115,,89344.0,,,,,0.0,269
2020-02-16 14:15:00,0.0,115,,,,,,,0.0,269
2020-02-16 14:00:00,0.0,115,0.0,89344.0,0.0,61.0,,,0.0,269
2020-02-16 13:45:00,0.0,115,,,,,,,0.0,269
2020-02-16 13:30:00,0.0,115,,89344.0,,,,,0.0,269
2020-02-16 13:15:00,0.0,116,,,,,,,0.0,269
2020-02-16 13:00:00,0.0,115,0.0,89344.0,0.0,61.0,,,0.0,269
2020-02-16 12:45:00,0.0,116,,,,,,,0.0,270
2020-02-16 12:30:00,0.0,116,,89344.0,,,,,0.0,269
2020-02-16 12:15:00,0.0,116,,,,,,,0.0,269
2020-02-16 12:00:00,0.0,116,0.0,89344.0,0.0,61.0,,,0.0,269
2020-02-16 11:45:00,0.0,116,,,,,,,0.0,269
2020-02-16 11:30:00,0.0,116,,89344.0,,,,,0.0,270
2020-02-16 11:15:00,0.0,117,,,,,,,0.0,270
2020-02-16 11:00:00,0.0,117,0.0,89344.0,0.0,61.0,,,0.0,269
2020-02-16 10:45:00,0.0,117,,,,,,,0.0,269
2020-02-16 10:30:00,0.0,117,,89344.0,,,,,0.0,269
2020-02-16 10:15:00,0.0,117,,,,,,,0.0,269
2020-02-16 10:00:00,0.0,117,0.0,89344.0,0.0,61.0,,,0.0,269
2020-02-16 09:45:00,0.0,117,,,,,,,0.0,269
2020-02-16 09:30:00,0.0,118,,89344.0,,,,,0.0,270
2020-02-16 09:15:00,0.0,118,,,,,,,0.0,269
2020-02-16 09:00:00,0.0,118,0.0,89344.0,0.0,62.0,,,0.0,270
2020-02-16 08:45:00,0.0,118,,,,,,,0.0,270
2020-02-16 08:30:00,0.0,118,,89344.0,,,,,0.0,269
2020-02-16 08:15:00,0.0,118,,,,,,,0.0,270
2020-02-16 08:00:00,0.0,119,0.0,89344.0,0.0,62.0,,,0.0,270
2020-02-16 07:45:00,0.0,119,,,,,,,0.0,270
2020-02-16 07:30:00,0.0,119,,89344.0,,,,,0.0,269
2020-02-16 07:15:00,0.0,119,,,,,,,0.0,270
2020-02-16 07:00:00,0.0,119,0.0,89344.0,0.0,62.0,,,0.0,269
2020-02-16 06:45:00,0.0,120,,,,,,,0.0,270
2020-02-16 06:30:00,0.0,119,,89344.0,,,,,0.0,270
2020-02-16 06:15:00,0.0,120,,,,,,,0.0,270
2020-02-16 06:00:00,0.0,120,0.0,89344.0,0.0,62.0,,,0.0,270
2020-02-16 05:45:00,0.0,120,,,,,,,0.0,270
2020-02-16 05:30:00,0.0,121,,89344.0,,,,,0.0,270
2020-02-16 05:15:00,0.0,121,,,,,,,0.0,270
2020-02-16 05:00:00,0.0,121,0.0,89344.0,0.0,62.0,,,0.0,270
2020-02-16 04:45:00,0.0,122,,,,,,,0.0,270
2020-02-16 04:30:00,0.0,122,,89345.0,,,,,0.0,270
2020-02-16 04:15:00,0.0,122,,,,,,,0.0,270
2020-02-16 04:00:00,0.0,122,0.0,89345.0,0.0,63.0,,,0.0,270
2020-02-16 03:45:00,0.0,123,,,,,,,0.0,270
2020-02-16 03:30:00,0.0,123,,89345.0,,,,,0.0,270
2020-02-16 03:15:00,0.0,123,,,,,,,0.0,270
2020-02-16 03:00:00,0.0,123,0.0,89345.0,0.0,62.0,,,0.0,269
2020-02-16 02:45:00,0.0,123,,,,,,,0.0,270
2020-02-16 02:30:00,0.0,124,,89345.0,,,,,0.0,270
2020-02-16 02:15:00,0.0,124,,,,,,,0.0,270
2020-02-16 02:00:00,0.0,124,0.0,89345.0,0.0,62.0,,,0.0,270
2020-02-16 01:45:00,0.0,124,,,,,,,0.0,270
2020-02-16 01:30:00,0.0,124,,89345.0,,,,,0.0,270
2020-02-16 01:15:00,0.0,124,,,,,,,0.0,270
2020-02-16 01:00:00,0.0,125,0.0,89345.0,0.0,62.0,,,0.0,270
2020-02-16 00:45:00,0.0,125,,,,,,,0.0,270
2020-02-16 00:30:00,0.0,126,,89345.0,,,,,0.0,271
2020-02-16 00:15:00,0.0,125,,,,,,,0.0,271
2020-02-16 00:00:00,0.0,126,0.0,89346.0,0.0,64.0,,,0.0,271
2020-02-15 23:45:00,0.0,126,,,,,,,0.0,271
2020-02-15 23:30:00,0.0,126,,89346.0,,,,,0.0,271
2020-02-15 23:15:00,0.0,126,,,,,,,0.0,271
2020-02-15 23:00:00,0.0,126,0.0,89346.0,0.0,63.0,,,0.0,271
2020-02-15 22:45:00,0.0,126,,,,,,,0.0,271
2020-02-15 22:30:00,0.0,126,,89346.0,,,,,0.0,271
2020-02-15 22:15:00,0.0,126,,,,,,,0.0,272
2020-02-15 22:00:00,0.0,126,0.0,89346.0,0.0,64.0,,,0.0,272
2020-02-15 21:45:00,0.0,126,,,,,,,0.0,272
2020-02-15 21:30:00,0.0,127,,89346.0,,,,,0.0,272
2020-02-15 21:15:00,0.0,127,,,,,,,0.0,272
2020-02-15 21:00:00,0.0,127,0.0,89346.0,0.0,64.0,,,0.0,272
2020-02-15 20:45:00,0.0,127,,,,,,,0.0,272
2020-02-15 20:30:00,0.0,128,,89346.0,,,,,0.0,272
2020-02-15 20:15:00,0.0,128,,,,,,,0.0,272
2020-02-15 20:00:00,0.0,128,0.0,89346.0,0.0,64.0,,,0.0,273
2020-02-15 19:45:00,0.0,128,,,,,,,0.0,273
2020-02-15 19:30:00,0.0,129,,89346.0,,,,,0.0,273
2020-02-15 19:15:00,0.0,129,,,,,,,0.0,273
2020-02-15 19:00:00,0.0,129,0.0,89346.0,0.0,64.0,,,0.0,274
2020-02-15 18:45:00,0.0,129,,,,,,,0.0,274
2020-02-15 18:30:00,0.0,130,,89347.0,,,,,0.0,274
2020-02-15 18:15:00,0.0,130,,,,,,,0.0,274
2020-02-15 18:00:00,0.0,131,0.0,89347.0,0.0,64.0,,,0.0,274
2020-02-15 17:45:00,0.0,131,,,,,,,0.0,274
2020-02-15 17:30:00,0.0,131,,89347.0,,,,,0.0,274
2020-02-15 17:15:00,0.0,132,,,,,,,0.0,275
2020-02-15 17:00:00,0.0,132,0.0,89347.0,0.0,65.0,,,0.0,275
2020-02-15 16:45:00,0.0,132,,,,,,,0.0,275
2020-02-15 16:30:00,0.0,133,,89347.0,,,,,0.0,275
2020-02-15 16:15:00,0.0,133,,,,,,,0.0,275
2020-02-15 16:00:00,0.0,133,0.0,89347.0,0.0,66.0,,,0.0,275
2020-02-15 15:45:00,0.0,133,,,,,,,0.0,275
2020-02-15 15:30:00,0.0,133,,89347.0,,,,,0.0,275
2020-02-15 15:15:00,0.0,133,,,,,,,0.0,275
2020-02-15 15:00:00,0.0,133,0.0,89347.0,0.0,65.0,,,0.0,275
2020-02-15 14:45:00,0.0,133,,,,,,,0.0,275
2020-02-15 14:30:00,0.0,133,,89347.0,,,,,0.0,276
2020-02-15 14:15:00,0.0,133,,,,,,,0.0,276
2020-02-15 14:00:00,0.0,133,0.0,89347.0,0.0,66.0,,,0.0,276
2020-02-15 13:45:00,0.0,132,,,,,,,0.0,276
2020-02-15 13:30:00,0.0,132,,89347.0,,,,,0.0,276
2020-02-15 13:15:00,0.0,131,,,,,,,0.0,276
2020-02-15 13:00:00,0.0,131,0.0,89347.0,0.0,66.0,,,0.0,276
2020-02-15 12:45:00,0.0,131,,,,,,,0.0,276
2020-02-15 12:30:00,0.0,131,,89347.0,,,,,0.0,276
2020-02-15 12:15:00,0.0,130,,,,,,,0.0,276
2020-02-15 12:00:00,0.0,130,0.0,89347.0,0.0,66.0,,,0.0,276
2020-02-15 11:45:00,0.0,130,,,,,,,0.0,276
2020-02-15 11:30:00,0.0,130,,89347.0,,,,,0.0,277
2020-02-15 11:15:00,0.0,130,,,,,,,0.0,276
2020-02-15 11:00:00,0.0,130,0.0,89347.0,0.0,67.0,,,0.0,277
2020-02-15 10:45:00,0.0,130,,,,,,,0.0,277
2020-02-15 10:30:00,0.0,130,,89347.0,,,,,0.0,277
2020-02-15 10:15:00,0.0,130,,,,,,,0.0,277
2020-02-15 10:00:00,0.0,130,0.0,89347.0,0.0,67.0,,,0.0,277
2020-02-15 09:45:00,0.0,130,,,,,,,0.0,277
2020-02-15 09:30:00,0.0,130,,89347.0,,,,,0.0,277
2020-02-15 09:15:00,0.0,131,,,,,,,0.0,278
2020-02-15 09:00:00,0.0,131,0.0,89347.0,0.0,68.0,,,0.0,278
2020-02-15 08:45:00,0.0,131,,,,,,,0.0,278
2020-02-15 08:30:00,0.0,131,,89347.0,,,,,0.0,279
2020-02-15 08:15:00,0.0,131,,,,,,,0.0,279
2020-02-15 08:00:00,0.0,131,0.0,89347.0,0.0,68.0,,,0.0,280
2020-02-15 07:45:00,0.0,132,,,,,,,0.0,280
2020-02-15 07:30:00,0.0,132,,89347.0,,,,,0.0,280
2020-02-15 07:15:00,0.0,132,,,,,,,0.0,280
2020-02-15 07:00:00,0.0,132,0.0,89347.0,0.0,69.0,,,0.0,281
2020-02-15 06:45:00,0.0,132,,,,,,,0.0,281
2020-02-15 06:30:00,0.0,132,,89347.0,,,,,0.0,281
2020-02-15 06:15:00,0.0,133,,,,,,,0.0,280
2020-02-15 06:00:00,0.0,133,0.0,89347.0,0.0,69.0,,,0.0,280
2020-02-15 05:45:00,0.0,133,,,,,,,0.0,279
2020-02-15 05:30:00,0.0,133,,89347.0,,,,,0.0,279
2020-02-15 05:15:00,0.0,133,,,,,,,0.0,278
2020-02-15 05:00:00,0.0,134,0.0,89347.0,0.0,68.0,,,0.0,277
2020-02-15 04:45:00,0.0,134,,,,,,,0.0,277
2020-02-15 04:30:00,0.0,134,,89347.0,,,,,0.0,276
2020-02-15 04:15:00,0.0,134,,,,,,,0.0,276
2020-02-15 04:00:00,0.0,135,0.0,89348.0,0.0,68.0,,,0.0,276
2020-02-15 03:45:00,0.0,135,,,,,,,0.0,276
2020-02-15 03:30:00,0.0,136,,89348.0,,,,,0.0,277
2020-02-15 03:15:00,0.0,136,,,,,,,0.0,276
2020-02-15 03:00:00,0.0,136,0.0,89348.0,0.0,68.0,,,0.0,277
2020-02-15 02:45:00,0.0,136,,,,,,,0.0,277
2020-02-15 02:30:00,0.0,137,,89348.0,,,,,0.0,277
2020-02-15 02:15:00,0.0,137,,,,,,,0.0,277
2020-02-15 02:00:00,0.0,138,0.0,89348.0,0.0,69.0,,,0.0,277
2020-02-15 01:45:00,0.0,138,,,,,,,0.0,277
2020-02-15 01:30:00,0.0,138,,89348.0,,,,,0.0,277
2020-02-15 01:15:00,0.0,139,,,,,,,0.0,277
2020-02-15 01:00:00,0.0,139,0.0,89348.0,0.0,69.0,,,0.0,277
2020-02-15 00:45:00,0.0,139,,,,,,,0.0,278
2020-02-15 00:30:00,0.0,140,,89348.0,,,,,0.0,278
2020-02-15 00:15:00,0.0,140,,,,,,,0.0,278
2020-02-15 00:00:00,0.0,141,0.0,89348.0,0.0,69.0,,,0.0,278
2020-02-14 23:45:00,0.0,142,,,,,,,0.0,279
2020-02-14 23:30:00,0.0,142,,89349.0,,,,,0.0,279
2020-02-14 23:15:00,0.0,143,,,,,,,0.0,279
2020-02-14 23:00:00,0.0,143,0.0,89349.0,0.0,71.0,,,0.0,279
2020-02-14 22:45:00,0.0,144,,,,,,,0.0,279
2020-02-14 22:30:00,0.0,144,,89349.0,,,,,0.0,280
2020-02-14 22:15:00,0.0,145,,,,,,,0.0,280
2020-02-14 22:00:00,0.0,145,0.0,89349.0,0.0,71.0,,,0.0,280
2020-02-14 21:45:00,0.0,145,,,,,,,0.0,280
2020-02-14 21:30:00,0.0,146,,89349.0,,,,,0.0,281
2020-02-14 21:15:00,0.0,146,,,,,,,0.0,281
2020-02-14 21:00:00,0.0,146,0.0,89349.0,0.0,71.0,,,0.0,281
2020-02-14 20:45:00,0.0,147,,,,,,,0.0,281
2020-02-14 20:30:00,0.0,147,,89349.0,,,,,0.0,282
2020-02-14 20:15:00,0.0,148,,,,,,,0.0,282
2020-02-14 20:00:00,0.0,148,0.0,89349.0,0.0,71.0,,,0.0,283
2020-02-14 19:45:00,0.0,148,,,,,,,0.0,283
2020-02-14 19:30:00,0.0,149,,89347.0,,,,,0.0,283
2020-02-14 19:15:00,0.0,149,,,,,,,0.0,283
2020-02-14 19:00:00,0.0,150,0.0,89345.0,0.0,71.0,,,0.0,283
2020-02-14 18:45:00,0.0,150,,,,,,,0.0,283
2020-02-14 18:30:00,0.0,151,,89346.0,,,,,0.0,284
2020-02-14 18:15:00,0.0,152,,,,,,,0.0,284
2020-02-14 18:00:00,0.0,152,0.0,89346.0,0.0,72.0,,,0.0,284
2020-02-14 17:45:00,0.0,153,,,,,,,0.0,284
2020-02-14 17:30:00,0.0,153,,89346.0,,,,,0.0,285
2020-02-14 17:15:00,0.0,154,,,,,,,0.0,285
2020-02-14 17:00:00,0.0,155,0.0,89346.0,0.0,72.0,,,0.0,285
2020-02-14 16:45:00,0.0,155,,,,,,,0.0,286
2020-02-14 16:30:00,0.0,156,,89347.0,,,,,0.0,286
2020-02-14 16:15:00,0.0,156,,,,,,,0.0,286
2020-02-14 16:00:00,0.0,158,0.0,89347.0,0.0,73.0,,,0.0,287
2020-02-14 15:45:00,0.0,158,,,,,,,0.0,287
2020-02-14 15:30:00,0.0,159,,89347.0,,,,,0.0,287
2020-02-14 15:15:00,0.0,160,,,,,,,0.0,287
2020-02-14 15:00:00,0.0,161,0.0,89347.0,0.0,73.0,,,0.0,288
2020-02-14 14:45:00,0.0,161,,,,,,,0.0,288
2020-02-14 14:30:00,0.0,162,,89347.0,,,,,0.0,288
2020-02-14 14:15:00,0.0,163,,,,,,,0.0,289
2020-02-14 14:00:00,0.0,164,0.0,89348.0,0.0,74.0,,,0.0,289
2020-02-14 13:45:00,0.0,164,,,,,,,0.0,289
2020-02-14 13:30:00,0.0,165,,89348.0,,,,,0.0,289
2020-02-14 13:15:00,0.0,166,,,,,,,0.0,290
2020-02-14 13:00:00,0.0,167,0.0,89348.0,0.0,76.0,,,0.0,290
2020-02-14 12:45:00,0.0,167,,,,,,,0.0,291
2020-02-14 12:30:00,0.0,167,,89349.0,,,,,0.0,291
2020-02-14 12:15:00,0.0,168,,,,,,,0.0,291
2020-02-14 12:00:00,0.0,169,0.0,89348.0,0.0,76.0,,,0.0,292
2020-02-14 11:45:00,0.0,169,,,,,,,0.0,292
2020-02-14 11:30:00,0.0,170,,89344.0,,,,,0.0,293
2020-02-14 11:15:00,0.0,170,,,,,,,0.0,294
2020-02-14 11:00:00,0.0,170,0.0,89343.0,0.0,77.0,,,0.0,294
2020-02-14 10:45:00,0.0,171,,,,,,,0.0,295
2020-02-14 10:30:00,0.0,171,,89346.0,,,,,0.0,296
2020-02-14 10:15:00,0.0,172,,,,,,,0.0,296
2020-02-14 10:00:00,0.0,172,0.0,89345.0,0.0,78.0,,,0.0,298
2020-02-14 09:45:00,0.0,172,,,,,,,0.0,298
2020-02-14 09:30:00,0.0,172,,89343.0,,,,,0.0,300
2020-02-14 09:15:00,0.0,173,,,,,,,0.0,301
2020-02-14 09:00:00,0.0,173,0.0,89343.0,0.0,79.0,,,0.0,302
2020-02-14 08:45:00,0.0,174,,,,,,,0.0,303
2020-02-14 08:30:00,0.0,175,,89343.0,,,,,0.0,304
2020-02-14 08:15:00,0.0,175,,,,,,,0.0,306
2020-02-14 08:00:00,0.0,176,0.0,89343.0,0.0,81.0,,,0.0,307
2020-02-14 07:45:00,0.0,177,,,,,,,0.0,308
2020-02-14 07:30:00,0.0,178,,89343.0,,,,,0.0,309
2020-02-14 07:15:00,0.0,179,,,,,,,0.0,309
2020-02-14 07:00:00,0.0,181,0.0,89343.0,0.0,82.0,,,0.0,310
2020-02-14 06:45:00,0.0,182,,,,,,,0.0,310
2020-02-14 06:30:00,0.0,184,,89344.0,,,,,0.0,310
2020-02-14 06:15:00,0.0,186,,,,,,,0.0,310
2020-02-14 06:00:00,0.0,188,0.0,89344.0,0.0,84.0,,,0.0,310
2020-02-14 05:45:00,0.0,190,,,,,,,0.0,309
2020-02-14 05:30:00,0.0,192,,89344.0,,,,,0.0,309
2020-02-14 05:15:00,0.0,194,,,,,,,0.0,308
2020-02-14 05:00:00,0.0,196,0.0,89345.0,0.0,86.0,,,0.0,307
2020-02-14 04:45:00,0.0,198,,,,,,,0.0,307
2020-02-14 04:30:00,0.0,201,,89345.0,,,,,0.0,305
2020-02-14 04:15:00,0.0,203,,,,,,,0.0,304
2020-02-14 04:00:00,0.0,206,0.0,89345.0,0.0,87.0,,,0.0,303
2020-02-14 03:45:00,0.0,208,,,,,,,0.0,301
2020-02-14 03:30:00,0.0,209,,89345.0,,,,,0.0,300
2020-02-14 03:15:00,0.0,211,,,,,,,0.0,299
2020-02-14 03:00:00,0.0,213,0.0,89344.0,0.0,86.0,,,0.0,298
2020-02-14 02:45:00,0.0,215,,,,,,,0.0,298
2020-02-14 02:30:00,0.0,216,,89344.0,,,,,0.0,298
2020-02-14 02:15:00,0.0,217,,,,,,,0.0,298
2020-02-14 02:00:00,0.0,218,0.0,89344.0,0.0,84.0,,,0.0,299
2020-02-14 01:45:00,0.0,217,,,,,,,0.0,300
2020-02-14 01:30:00,0.0,217,,89344.0,,,,,0.0,300
2020-02-14 01:15:00,0.0,215,,,,,,,0.0,301
2020-02-14 01:00:00,0.0,214,,89344.0,0.0,87.0,,,0.0,301
2020-02-14 00:45:00,0.0,211,,,,,,,0.0,301
2020-02-14 00:30:00,0.0,209,,89345.0,,,,,0.0,302
2020-02-14 00:15:00,0.0,205,,,,,,,0.0,302
2020-02-14 00:00:00,0.0,202,,,0.0,89.0,,,0.0,302
2020-02-13 23:45:00,0.0,198,,,,,,,0.0,302
2020-02-13 23:30:00,0.0,194,,89345.0,,,,,0.0,302
2020-02-13 23:15:00,0.0,191,,,,,,,0.0,303
2020-02-13 23:00:00,0.0,187,0.0,89346.0,0.0,94.0,,,0.0,303
2020-02-13 22:45:00,0.0,184,,,,,,,0.0,305
2020-02-13 22:30:00,0.0,182,,89346.0,,,,,0.0,306
2020-02-13 22:15:00,0.0,179,,,,,,,0.0,308
2020-02-13 22:00:00,0.0,177,0.0,89347.0,0.0,101.0,,,0.0,309
2020-02-13 21:45:00,0.0,176,,,,,,,0.0,312
2020-02-13 21:30:00,0.0,175,,89347.0,,,,,0.0,316
2020-02-13 21:15:00,0.0,175,,,,,,,0.0,320
2020-02-13 21:00:00,0.0,175,0.0,89347.0,0.0,111.0,,,0.0,325
2020-02-13 20:45:00,0.0,174,,,,,,,0.0,331
2020-02-13 20:30:00,0.0,174,,89347.0,,,,,0.0,338
2020-02-13 20:15:00,0.0,174,,,,,,,0.0,346
2020-02-13 20:00:00,0.0,174,0.0,89345.0,0.0,116.0,,,0.0,350
2020-02-13 19:45:00,0.0,174,,,,,,,0.0,347
2020-02-13 19:30:00,0.0,175,,89341.0,,,,,0.0,342
2020-02-13 19:15:00,0.0,175,,,,,,,0.0,337
2020-02-13 19:00:00,0.0,176,0.0,89338.0,1.0,122.0,,,0.0,322
2020-02-13 18:45:00,1.0,176,,,,,,,0.0,315
2020-02-13 18:30:00,1.8,176,,89337.0,,,,,6.75,297
2020-02-13 18:15:00,0.0,176,,,,,,,12.25,283
2020-02-13 18:00:00,0.0,177,0.0,89338.0,10.0,83.0,,,0.5,281
2020-02-13 17:45:00,0.0,177,,,,,,,0.0,282
2020-02-13 17:30:00,0.0,178,,89339.0,,,,,0.0,282
2020-02-13 17:15:00,0.0,179,,,,,,,0.0,282
2020-02-13 17:00:00,0.0,179,0.0,89339.0,0.0,76.0,,,0.0,282
2020-02-13 16:45:00,0.0,180,,,,,,,0.0,282
2020-02-13 16:30:00,0.0,180,,89341.0,,,,,0.0,282
2020-02-13 16:15:00,0.0,181,,,,,,,0.0,283
2020-02-13 16:00:00,0.0,181,0.0,89342.0,0.0,76.0,,,0.0,283
2020-02-13 15:45:00,0.0,182,,,,,,,0.0,283
2020-02-13 15:30:00,0.0,183,,89342.0,,,,,0.0,283
2020-02-13 15:15:00,0.0,184,,,,,,,0.0,283
2020-02-13 15:00:00,0.0,185,0.0,89343.0,0.0,77.0,,,0.0,283
2020-02-13 14:45:00,0.0,185,,,,,,,0.0,284
2020-02-13 14:30:00,0.0,186,,89343.0,,,,,0.0,283
2020-02-13 14:15:00,0.0,186,,,,,,,0.0,284
2020-02-13 14:00:00,0.0,188,0.0,89343.0,0.0,79.0,,,0.0,284
2020-02-13 13:45:00,0.0,188,,,,,,,0.0,284
2020-02-13 13:30:00,0.0,190,,89458.0,,,,,0.0,285
2020-02-13 13:15:00,0.0,190,,,,,,,0.0,285
2020-02-13 13:00:00,0.0,191,0.0,89475.0,0.0,79.0,,,0.0,285
2020-02-13 12:45:00,0.0,192,,,,,,,0.0,285
2020-02-13 12:30:00,0.0,192,,89475.0,,,,,0.0,285
2020-02-13 12:15:00,0.0,194,,,,,,,0.0,285
2020-02-13 12:00:00,0.0,195,0.0,89476.0,0.0,79.0,,,0.0,285
2020-02-13 11:45:00,0.0,195,,,,,,,0.0,285
2020-02-13 11:30:00,0.0,196,,89476.0,,,,,0.0,286
2020-02-13 11:15:00,0.0,198,,,,,,,0.0,286
2020-02-13 11:00:00,0.0,199,0.0,89477.0,0.0,83.0,,,0.0,286
2020-02-13 10:45:00,0.0,199,,,,,,,0.0,287
2020-02-13 10:30:00,0.0,200,,,,,,,0.0,287
2020-02-13 10:15:00,0.0,202,,,,,,,0.0,287
2020-02-13 10:00:00,0.0,203,0.0,89479.0,0.0,81.0,,,0.0,287
2020-02-13 09:45:00,0.0,204,,,,,,,0.0,287
2020-02-13 09:30:00,0.0,205,,,,,,,0.0,287
2020-02-13 09:15:00,0.0,206,,,,,,,0.0,287
2020-02-13 09:00:00,0.0,207,0.0,89480.0,0.0,82.0,,,0.0,288
2020-02-13 08:45:00,0.0,209,,,,,,,0.0,288
2020-02-13 08:30:00,0.0,209,,89481.0,,,,,0.0,288
2020-02-13 08:15:00,0.0,210,,,,,,,0.0,289
2020-02-13 08:00:00,0.0,212,0.0,89482.0,0.0,84.0,,,0.0,289
2020-02-13 07:45:00,0.0,213,,,,,,,0.0,289
2020-02-13 07:30:00,0.0,214,,89482.0,,,,,0.0,289
2020-02-13 07:15:00,0.0,215,,,,,,,0.0,290
2020-02-13 07:00:00,0.0,217,0.0,89483.0,0.0,83.0,,,0.0,290
2020-02-13 06:45:00,0.0,217,,,,,,,0.0,290
2020-02-13 06:30:00,0.0,218,,89484.0,,,,,0.0,290
2020-02-13 06:15:00,0.0,219,,,,,,,0.0,290
2020-02-13 06:00:00,0.0,220,0.0,89485.0,0.0,84.0,,,0.0,291
2020-02-13 05:45:00,0.0,220,,,,,,,0.0,291
2020-02-13 05:30:00,0.0,221,,89486.0,,,,,0.0,291
2020-02-13 05:15:00,0.0,222,,,,,,,0.0,291
2020-02-13 05:00:00,0.0,222,0.0,89487.0,0.0,86.0,,,0.0,292
2020-02-13 04:45:00,0.0,222,,,,,,,0.0,292
2020-02-13 04:30:00,0.0,222,,89488.0,,,,,0.0,292
2020-02-13 04:15:00,0.0,223,,,,,,,0.0,293
2020-02-13 04:00:00,0.0,222,0.0,89489.0,0.0,86.0,,,0.0,293
2020-02-13 03:45:00,0.0,223,,,,,,,0.0,294
2020-02-13 03:30:00,0.0,223,,89490.0,,,,,0.0,294
2020-02-13 03:15:00,0.0,222,,,,,,,0.0,294
2020-02-13 03:00:00,0.0,222,0.0,89491.0,0.0,87.0,,,0.0,295
2020-02-13 02:45:00,0.0,222,,,,,,,0.0,296
2020-02-13 02:30:00,0.0,222,,89491.0,,,,,0.0,296
2020-02-13 02:15:00,0.0,222,,,,,,,0.0,297
2020-02-13 02:00:00,0.0,222,0.0,89490.0,0.0,89.0,,,0.0,298
2020-02-13 01:45:00,0.0,222,,,,,,,0.0,298
2020-02-13 01:30:00,0.0,222,,89490.0,,,,,0.0,299
2020-02-13 01:15:00,0.0,222,,,,,,,0.0,299
2020-02-13 01:00:00,0.0,222,0.0,89490.0,0.0,90.0,,,0.0,300
2020-02-13 00:45:00,0.0,223,,,,,,,0.0,300
2020-02-13 00:30:00,0.0,223,,89490.0,,,,,0.0,301
2020-02-13 00:15:00,0.0,224,,,,,,,0.0,301
2020-02-13 00:00:00,0.0,224,0.0,89489.0,0.0,92.0,,,0.0,302
2020-12-02 23:45:00,0.0,224,,,,,,,0.0,302
2020-12-02 23:30:00,0.0,224,,89489.0,,,,,0.0,302
2020-12-02 23:15:00,0.0,225,,,,,,,0.0,302
2020-12-02 23:00:00,0.0,225,0.0,89488.0,0.0,95.0,,,0.0,302
2020-12-02 22:45:00,0.0,225,,,,,,,0.0,302
2020-12-02 22:30:00,0.0,226,,89488.0,,,,,0.0,303
2020-12-02 22:15:00,0.0,225,,,,,,,0.0,302
2020-12-02 22:00:00,0.0,225,0.0,89487.0,0.0,94.0,,,0.0,302
2020-12-02 21:45:00,0.0,225,,,,,,,0.0,301
2020-12-02 21:30:00,0.0,225,,89486.0,,,,,0.0,301
2020-12-02 21:15:00,0.0,224,,,,,,,0.0,300
2020-12-02 21:00:00,0.2,224,0.0,89486.0,0.0,96.0,,,0.0,300
2020-12-02 20:45:00,0.0,223,,,,,,,0.0,299
2020-12-02 20:30:00,0.0,223,,89485.0,,,,,0.0,299
2020-12-02 20:15:00,0.0,222,,,,,,,0.25,299
2020-12-02 20:00:00,0.0,221,0.0,89483.0,0.0,96.0,,,0.0,298
2020-12-02 19:45:00,0.0,221,,,,,,,0.0,298
2020-12-02 19:30:00,0.0,221,,89481.0,,,,,0.0,297
2020-12-02 19:15:00,0.0,221,,,,,,,0.0,297
2020-12-02 19:00:00,0.0,220,0.0,89480.0,0.0,96.0,,,0.0,297
2020-12-02 18:45:00,0.0,221,,,,,,,0.0,297
2020-12-02 18:30:00,0.0,221,,89483.0,,,,,0.0,296
2020-12-02 18:15:00,0.0,222,,,,,,,0.0,297
2020-12-02 18:00:00,0.0,223,0.0,89481.0,0.0,94.0,,,0.0,296
2020-12-02 17:45:00,0.0,225,,,,,,,0.0,296
2020-12-02 17:30:00,0.0,226,,89487.0,,,,,0.0,297
2020-12-02 17:15:00,0.0,228,,,,,,,0.0,297
2020-12-02 17:00:00,0.0,230,0.0,89498.0,2.0,92.0,,,0.25,297
2020-12-02 16:45:00,0.0,231,,,,,,,0.25,298
2020-12-02 16:30:00,0.0,233,,89498.0,,,,,0.0,298
2020-12-02 16:15:00,0.0,235,,,,,,,0.0,298
2020-12-02 16:00:00,0.0,236,0.0,89499.0,2.0,91.0,,,0.5,298
2020-12-02 15:45:00,0.2,238,,,,,,,0.5,298
2020-12-02 15:30:00,0.0,239,,89498.0,,,,,0.0,299
2020-12-02 15:15:00,0.0,240,,,,,,,0.0,299
2020-12-02 15:00:00,0.0,241,0.0,89499.0,1.0,87.0,,,0.0,300
2020-12-02 14:45:00,0.2,241,,,,,,,0.0,300
2020-12-02 14:30:00,0.6,241,,89499.0,,,,,0.25,300
