Data,Chuva-Itajuba ,Nível-Itajuba
12/02/2020 09:30,0,270
12/02/2020 09:15,0,273
12/02/2020 09:00,0,276
12/02/2020 08:45,0,279
12/02/2020 08:30,0,282
12/02/2020 08:15,0,285
12/02/2020 08:00,0,288
12/02/2020 07:45,0,292
12/02/2020 07:30,0,296
12/02/2020 07:15,0,299
12/02/2020 07:00,0,303
12/02/2020 06:45,0,307
12/02/2020 06:30,0,311
12/02/2020 06:15,0,316
12/02/2020 06:00,0,319
12/02/2020 05:45,0,324
12/02/2020 05:30,0,329
12/02/2020 05:15,0,333
12/02/2020 05:00,0,338
12/02/2020 04:45,0,342
12/02/2020 04:30,0,347
12/02/2020 04:15,0,369
12/02/2020 04:00,0,374
12/02/2020 03:45,0,378
12/02/2020 03:30,0,383
12/02/2020 03:15,0,369
12/02/2020 03:00,0,374
12/02/2020 02:45,0,378
12/02/2020 02:30,0,383
12/02/2020 02:15,0,387
12/02/2020 02:00,0,392
12/02/2020 01:45,0,395
12/02/2020 01:30,0,399
12/02/2020 01:15,0,403
12/02/2020 01:00,0,407
12/02/2020 00:45,0,412
12/02/2020 00:30,0,415
12/02/2020 00:15,0,419
12/02/2020 00:00,0,423
11/02/2020 23:45,0,427
11/02/2020 23:30,0,430
11/02/2020 23:15,0,434
11/02/2020 23:00,0,438
11/02/2020 22:45,0,441
11/02/2020 22:30,0,444
11/02/2020 22:15,0,448
11/02/2020 22:00,0,450
11/02/2020 21:45,0,453
11/02/2020 21:30,0,455
11/02/2020 21:15,0,457
11/02/2020 21:00,0,459
11/02/2020 20:45,0,461
11/02/2020 20:30,0,463
11/02/2020 20:15,0,464
11/02/2020 20:00,0,466
11/02/2020 19:45,0,467
11/02/2020 19:30,0,467
11/02/2020 19:15,0,469
11/02/2020 19:00,0,469
11/02/2020 18:45,0,470
11/02/2020 18:30,0,470
11/02/2020 18:15,0,470
11/02/2020 18:00,0,470
11/02/2020 17:45,1.2,469
11/02/2020 17:30,0.4,468
11/02/2020 17:15,2.4,467
11/02/2020 17:00,0,466
11/02/2020 16:45,0.2,465
11/02/2020 16:30,0.2,463
11/02/2020 16:15,0.2,462
11/02/2020 16:00,0,460
11/02/2020 15:45,0,459
11/02/2020 15:30,0.4,457
11/02/2020 15:15,0.2,455
11/02/2020 15:00,0,453
11/02/2020 14:45,0,451
11/02/2020 14:30,0,448
11/02/2020 14:15,0,445
11/02/2020 14:00,0,443
11/02/2020 13:45,0,440
11/02/2020 13:30,0,436
11/02/2020 13:15,0,432
11/02/2020 13:00,0,428
11/02/2020 12:45,0.2,423
11/02/2020 12:30,0,418
11/02/2020 12:15,0,413
11/02/2020 12:00,0,408
11/02/2020 11:45,0.4,402
11/02/2020 11:30,1.8,395
11/02/2020 11:15,2,388
11/02/2020 11:00,3,380
11/02/2020 10:45,1.6,372
11/02/2020 10:30,1.2,366
11/02/2020 10:15,1.4,359
11/02/2020 10:00,0.8,354
11/02/2020 09:45,0.8,349
11/02/2020 09:30,1.6,344
11/02/2020 09:15,1.8,339
11/02/2020 09:00,0.4,335
11/02/2020 08:45,0.8,331
11/02/2020 08:30,0.2,328
11/02/2020 08:15,0.4,324
11/02/2020 08:00,1.4,320
11/02/2020 07:45,2.8,314
11/02/2020 07:30,3.2,309
11/02/2020 07:15,5.2,300
11/02/2020 07:00,10,289
11/02/2020 06:45,4.8,281
11/02/2020 06:30,0.8,277
11/02/2020 06:15,1,273
11/02/2020 06:00,1.6,269
11/02/2020 05:45,1.2,266
11/02/2020 05:30,1,263
11/02/2020 05:15,1,260
11/02/2020 05:00,1.2,256
11/02/2020 04:45,1.2,254
11/02/2020 04:30,5.2,250
11/02/2020 04:15,4.4,245
11/02/2020 04:00,0.2,244
11/02/2020 03:45,0,243
11/02/2020 03:30,0,242
11/02/2020 03:15,0,242
11/02/2020 03:00,0,241
11/02/2020 02:45,0,240
11/02/2020 02:30,0,240
11/02/2020 02:15,0,239
11/02/2020 02:00,0,238
11/02/2020 01:45,0,237
11/02/2020 01:30,0,235
11/02/2020 01:15,0,234
11/02/2020 01:00,0,232
11/02/2020 00:45,0,229
11/02/2020 00:30,0,227
11/02/2020 00:15,0,225
11/02/2020 00:00,0,222
10/02/2020 23:45,0,220
10/02/2020 23:30,0,217
10/02/2020 23:15,0,214
10/02/2020 23:00,0,212
10/02/2020 22:45,0,209
10/02/2020 22:30,0,206
10/02/2020 22:15,0.2,202
10/02/2020 22:00,0.4,199
10/02/2020 21:45,0,195
10/02/2020 21:30,0,191
10/02/2020 21:15,0,186
10/02/2020 21:00,0,182
10/02/2020 20:45,0,177
10/02/2020 20:30,0,172
10/02/2020 20:15,0,167
10/02/2020 20:00,0,163
10/02/2020 19:45,0,159
10/02/2020 19:30,0.6,156
10/02/2020 19:15,1,153
10/02/2020 19:00,0,150
10/02/2020 18:45,0,147
10/02/2020 18:30,0,144
10/02/2020 18:15,0.4,141
10/02/2020 18:00,0,137
10/02/2020 17:45,0,133
10/02/2020 17:30,0.6,129
10/02/2020 17:15,1,125
10/02/2020 17:00,1.8,122
10/02/2020 16:45,1.2,120
10/02/2020 16:30,1.4,118
10/02/2020 16:15,2.4,116
10/02/2020 16:00,0,114
10/02/2020 15:45,0,113
10/02/2020 15:30,0,112
10/02/2020 15:15,0.2,110
10/02/2020 15:00,0,109
10/02/2020 14:45,1.4,108
10/02/2020 14:30,1.2,106
10/02/2020 14:15,0.2,106
10/02/2020 14:00,0.8,104
10/02/2020 13:45,0,104
10/02/2020 13:30,0.4,103
10/02/2020 13:15,0.2,102
10/02/2020 13:00,0.2,102
10/02/2020 12:45,0.6,101
10/02/2020 12:30,0,100
10/02/2020 12:15,0,100
10/02/2020 12:00,0.4,100
10/02/2020 11:45,0.6,100
10/02/2020 11:30,0.6,100
10/02/2020 11:15,0.6,99
10/02/2020 11:00,0,99
10/02/2020 10:45,0.6,98
10/02/2020 10:30,0.2,98
10/02/2020 10:15,0,98
10/02/2020 10:00,0,98
10/02/2020 09:45,0,98
10/02/2020 09:30,0,97
10/02/2020 09:15,0.4,97
10/02/2020 09:00,0,97
10/02/2020 08:45,0,97
10/02/2020 08:30,0,96
10/02/2020 08:15,0,96
10/02/2020 08:00,0.2,96
10/02/2020 07:45,0,96
10/02/2020 07:30,0,96
10/02/2020 07:15,0,96
10/02/2020 07:00,0.2,96
10/02/2020 06:45,0.6,96
10/02/2020 06:30,0.2,96
10/02/2020 06:15,0,96
10/02/2020 06:00,0,96
10/02/2020 05:45,0.2,96
10/02/2020 05:30,2.2,96
10/02/2020 05:15,0.4,96
10/02/2020 05:00,0,96
10/02/2020 04:45,0,96
10/02/2020 04:30,0,96
10/02/2020 04:15,0,96
10/02/2020 04:00,0,96
10/02/2020 03:45,0.4,96
10/02/2020 03:30,0,96
10/02/2020 03:15,0,96
10/02/2020 03:00,0,96
10/02/2020 02:45,0,96
10/02/2020 02:30,0,96
10/02/2020 02:15,0,95
10/02/2020 02:00,0,95
10/02/2020 01:45,0,95
10/02/2020 01:30,0,95
10/02/2020 01:15,0,95
10/02/2020 01:00,0,95
10/02/2020 00:45,0,95
10/02/2020 00:30,0,95
10/02/2020 00:15,0,95
10/02/2020 00:00,0,95
09/02/2020 23:45,0,95
09/02/2020 23:30,0,95
09/02/2020 23:15,0,95
09/02/2020 23:00,0,95
09/02/2020 22:45,0,95
09/02/2020 22:30,0,95
09/02/2020 22:15,0,95
09/02/2020 22:00,0,94
09/02/2020 21:45,0,94
09/02/2020 21:30,0,94
09/02/2020 21:15,0,94
09/02/2020 21:00,0,94
09/02/2020 20:45,0.2,94
09/02/2020 20:30,0.2,94
09/02/2020 20:15,0,94
09/02/2020 20:00,0,94
09/02/2020 19:45,0,94
09/02/2020 19:30,0,94
09/02/2020 19:15,0,94
09/02/2020 19:00,0,94
09/02/2020 18:45,0,94
09/02/2020 18:30,0,94
09/02/2020 18:15,0,94
09/02/2020 18:00,0,95
09/02/2020 17:45,0,95
09/02/2020 17:30,0,95
09/02/2020 17:15,0,95
09/02/2020 17:00,0,95
09/02/2020 16:45,0,94
09/02/2020 16:30,0,94
09/02/2020 16:15,0,94
09/02/2020 16:00,0,94
09/02/2020 15:45,0,94
09/02/2020 15:30,0,94
09/02/2020 15:15,0,94
09/02/2020 15:00,0,94
09/02/2020 14:45,0,94
09/02/2020 14:30,0,94
09/02/2020 14:15,0,94
09/02/2020 14:00,0,94
09/02/2020 13:45,0,94
09/02/2020 13:30,0,95
09/02/2020 13:15,0,95
09/02/2020 13:00,0.2,94
09/02/2020 12:45,0.4,95
09/02/2020 12:30,0,95
09/02/2020 12:15,0,95
09/02/2020 12:00,0,95
09/02/2020 11:45,0,95
09/02/2020 11:30,0,95
09/02/2020 11:15,0,95
09/02/2020 11:00,0.2,95
09/02/2020 10:45,0,95
09/02/2020 10:30,0,95
09/02/2020 10:15,0,96
09/02/2020 10:00,0,96
09/02/2020 09:45,0,96
09/02/2020 09:30,0,96
09/02/2020 09:15,0,96
09/02/2020 09:00,0,96
09/02/2020 08:45,0,96
09/02/2020 08:30,0,96
09/02/2020 08:15,0,96
09/02/2020 08:00,0,96
09/02/2020 07:45,0,97
09/02/2020 07:30,0,97
09/02/2020 07:15,0,97
09/02/2020 07:00,0,97
09/02/2020 06:45,0,97
09/02/2020 06:30,0,97
09/02/2020 06:15,0,97
09/02/2020 06:00,0,97
09/02/2020 05:45,0,98
09/02/2020 05:30,0,98
09/02/2020 05:15,0,98
09/02/2020 05:00,0,98
09/02/2020 04:45,0,98
09/02/2020 04:30,0,98
09/02/2020 04:15,0,98
09/02/2020 04:00,0,99
09/02/2020 03:45,0,99
09/02/2020 03:30,0,99
09/02/2020 03:15,0,99
09/02/2020 03:00,0,99
09/02/2020 02:45,0,100
09/02/2020 02:30,0,100
09/02/2020 02:15,0,100
09/02/2020 02:00,0,100
09/02/2020 01:45,0,100
09/02/2020 01:30,0,101
09/02/2020 01:15,0,101
09/02/2020 01:00,0,101
09/02/2020 00:45,0,101
09/02/2020 00:30,0,101
09/02/2020 00:15,0,101
09/02/2020 00:00,0,102
08/02/2020 23:45,0,102
08/02/2020 23:30,0,102
08/02/2020 23:15,0,102
08/02/2020 23:00,0,102
08/02/2020 22:45,0,102
08/02/2020 22:30,0,102
08/02/2020 22:15,0,103
08/02/2020 22:00,0,102
08/02/2020 21:45,0,102
08/02/2020 21:30,0,102
08/02/2020 21:15,0,102
08/02/2020 21:00,0,102
08/02/2020 20:45,0,103
08/02/2020 20:30,0.2,102
08/02/2020 20:15,0,102
08/02/2020 20:00,0,102
08/02/2020 19:45,0,102
08/02/2020 19:30,0,102
08/02/2020 19:15,0,102
08/02/2020 19:00,0,103
08/02/2020 18:45,0,103
08/02/2020 18:30,0,103
08/02/2020 18:15,0,103
08/02/2020 18:00,0,104
08/02/2020 17:45,0.6,103
08/02/2020 17:30,0,103
08/02/2020 17:15,0,104
08/02/2020 17:00,0,104
08/02/2020 16:45,0,104
08/02/2020 16:30,0,104
08/02/2020 16:15,0,105
08/02/2020 16:00,0,105
08/02/2020 15:45,0,105
08/02/2020 15:30,0,105
08/02/2020 15:15,0,105
08/02/2020 15:00,0,106
08/02/2020 14:45,0,106
08/02/2020 14:30,0,106
08/02/2020 14:15,0,106
08/02/2020 14:00,0,107
08/02/2020 13:45,0,107
08/02/2020 13:30,0,108
08/02/2020 13:15,0,108
08/02/2020 13:00,0,109
08/02/2020 12:45,0,109
08/02/2020 12:30,0,110
08/02/2020 12:15,0,110
08/02/2020 12:00,0,111
08/02/2020 11:45,0,111
08/02/2020 11:30,0,112
08/02/2020 11:15,0,112
08/02/2020 11:00,0,113
08/02/2020 10:45,0,113
08/02/2020 10:30,0,114
08/02/2020 10:15,0,114
08/02/2020 10:00,0,114
08/02/2020 09:45,0,114
08/02/2020 09:30,0,115
08/02/2020 09:15,0,115
08/02/2020 09:00,0,115
08/02/2020 08:45,0,115
08/02/2020 08:30,0,115
08/02/2020 08:15,0,116
08/02/2020 08:00,0,116
08/02/2020 07:45,0,116
08/02/2020 07:30,0,116
08/02/2020 07:15,0,117
08/02/2020 07:00,0,117
08/02/2020 06:45,0,117
08/02/2020 06:30,0,117
08/02/2020 06:15,0,118
08/02/2020 06:00,0,118
08/02/2020 05:45,0,118
08/02/2020 05:30,0,118
08/02/2020 05:15,0,119
08/02/2020 05:00,0,119
08/02/2020 04:45,0,119
08/02/2020 04:30,0,120
08/02/2020 04:15,0,120
08/02/2020 04:00,0,120
08/02/2020 03:45,0,121
08/02/2020 03:30,0,121
08/02/2020 03:15,0,121
08/02/2020 03:00,0,122
08/02/2020 02:45,0,122
08/02/2020 02:30,0,122
08/02/2020 02:15,0,123
08/02/2020 02:00,0,123
08/02/2020 01:45,0,124
08/02/2020 01:30,0,124
08/02/2020 01:15,0,125
08/02/2020 01:00,0,125
08/02/2020 00:45,0,126
08/02/2020 00:30,0,126
08/02/2020 00:15,0,127
08/02/2020 00:00,0,127
07/02/2020 23:45,0,128
07/02/2020 23:30,0,128
07/02/2020 23:15,0,129
07/02/2020 23:00,0,130
07/02/2020 22:45,0,130
07/02/2020 22:30,0,130
07/02/2020 22:15,0,131
07/02/2020 22:00,0,131
07/02/2020 21:45,0,132
07/02/2020 21:30,0,132
07/02/2020 21:15,0.2,132
07/02/2020 21:00,0,133
07/02/2020 20:45,0,133
07/02/2020 20:30,0,133
07/02/2020 20:15,0,133
07/02/2020 20:00,0,133
07/02/2020 19:45,0,134
07/02/2020 19:30,0,134
07/02/2020 19:15,0,134
07/02/2020 19:00,0,135
07/02/2020 18:45,0,135
07/02/2020 18:30,0,135
07/02/2020 18:15,0,136
07/02/2020 18:00,0.2,136
07/02/2020 17:45,0.6,137
07/02/2020 17:30,0.4,138
07/02/2020 17:15,0,139
07/02/2020 17:00,0.2,139
07/02/2020 16:45,0,139
07/02/2020 16:30,0,140
07/02/2020 16:15,0,141
07/02/2020 16:00,0,141
07/02/2020 15:45,0,141
07/02/2020 15:30,0,142
07/02/2020 15:15,0.2,143
07/02/2020 15:00,0,143
07/02/2020 14:45,0,144
07/02/2020 14:30,0,145
07/02/2020 14:15,0,146
07/02/2020 14:00,0,146
07/02/2020 13:45,0,147
07/02/2020 13:30,0,148
07/02/2020 13:15,0,149
07/02/2020 13:00,0,150
07/02/2020 12:45,0,151
07/02/2020 12:30,0,151
07/02/2020 12:15,0,152
07/02/2020 12:00,0,153
07/02/2020 11:45,0,155
07/02/2020 11:30,0,155
07/02/2020 11:15,0,157
07/02/2020 11:00,0,157
07/02/2020 10:45,0,159
07/02/2020 10:30,0,159
07/02/2020 10:15,0,163
07/02/2020 10:00,0,164
07/02/2020 09:45,0,164
07/02/2020 09:30,0,164
07/02/2020 09:15,0,163
07/02/2020 09:00,0,164
07/02/2020 08:45,0,164
07/02/2020 08:30,0,164
07/02/2020 08:15,0,164
07/02/2020 08:00,0,164
07/02/2020 07:45,0,164
07/02/2020 07:30,0,165
07/02/2020 07:15,0,164
07/02/2020 07:00,0,164
07/02/2020 06:45,0,165
07/02/2020 06:30,0,165
07/02/2020 06:15,0,165
07/02/2020 06:00,0,165
07/02/2020 05:45,0,165
07/02/2020 05:30,0,166
07/02/2020 05:15,0,166
07/02/2020 05:00,0,166
07/02/2020 04:45,0,167
07/02/2020 04:30,0,167
07/02/2020 04:15,0,167
07/02/2020 04:00,0,168
07/02/2020 03:45,0,169
07/02/2020 03:30,0,169
07/02/2020 03:15,0,170
07/02/2020 03:00,0,171
07/02/2020 02:45,0,172
07/02/2020 02:30,0,173
07/02/2020 02:15,0,174
07/02/2020 02:00,0,175
07/02/2020 01:45,0,177
07/02/2020 01:30,0,179
07/02/2020 01:15,0.2,181
07/02/2020 01:00,0.2,183
07/02/2020 00:45,0,184
07/02/2020 00:30,0,186
07/02/2020 00:15,0,189
07/02/2020 00:00,0,192
06/02/2020 23:45,0,194
06/02/2020 23:30,0,196
06/02/2020 23:15,0.2,199
06/02/2020 23:00,0,201
06/02/2020 22:45,0.4,204
06/02/2020 22:30,0,207
06/02/2020 22:15,0,210
06/02/2020 22:00,0.4,212
06/02/2020 21:45,0.4,215
06/02/2020 21:30,0,217
06/02/2020 21:15,0,219
06/02/2020 21:00,0.6,221
06/02/2020 20:45,0.4,223
06/02/2020 20:30,0.4,225
06/02/2020 20:15,0.4,226
06/02/2020 20:00,0.6,228
06/02/2020 19:45,2,230
06/02/2020 19:30,1,231
06/02/2020 19:15,0,233
06/02/2020 19:00,0,236
06/02/2020 18:45,0,239
06/02/2020 18:30,0,242
06/02/2020 18:15,0,245
06/02/2020 18:00,0,247
06/02/2020 17:45,0,250
06/02/2020 17:30,0,252
06/02/2020 17:15,0,254
06/02/2020 17:00,0,256
06/02/2020 16:45,0,257
06/02/2020 16:30,0,258
06/02/2020 16:15,0,259
06/02/2020 16:00,0,259
06/02/2020 15:45,0,259
06/02/2020 15:30,0,259
06/02/2020 15:15,0,259
06/02/2020 15:00,0,259
06/02/2020 14:45,0,258
06/02/2020 14:30,0.2,256
06/02/2020 14:15,0,255
06/02/2020 14:00,0,253
06/02/2020 13:45,0,252
06/02/2020 13:30,0,250
06/02/2020 13:15,0,248
06/02/2020 13:00,0,246
06/02/2020 12:45,0,244
06/02/2020 12:30,0,242
06/02/2020 12:15,0,240
06/02/2020 12:00,0,238
06/02/2020 11:45,0,235
06/02/2020 11:30,0,233
06/02/2020 11:15,0,230
06/02/2020 11:00,0,227
06/02/2020 10:45,0,225
06/02/2020 10:30,0,222
06/02/2020 10:15,0,219
06/02/2020 10:00,0,215
06/02/2020 09:45,0,212
06/02/2020 09:30,0,208
06/02/2020 09:15,0,204
06/02/2020 09:00,0,201
06/02/2020 08:45,0,197
06/02/2020 08:30,0,193
06/02/2020 08:15,0,189
06/02/2020 08:00,0,185
06/02/2020 07:45,0,182
06/02/2020 07:30,0,178
06/02/2020 07:15,0,174
06/02/2020 07:00,0.2,171
06/02/2020 06:45,0.2,167
06/02/2020 06:30,0,163
06/02/2020 06:15,0,160
06/02/2020 06:00,0.2,156
06/02/2020 05:45,0,153
06/02/2020 05:30,0,149
06/02/2020 05:15,0.2,146
06/02/2020 05:00,0.4,143
06/02/2020 04:45,0.2,140
06/02/2020 04:30,0.4,138
06/02/2020 04:15,0.2,136
06/02/2020 04:00,0.2,134
06/02/2020 03:45,0.4,132
06/02/2020 03:30,0.2,130
06/02/2020 03:15,0,129
06/02/2020 03:00,0,128
06/02/2020 02:45,0,128
06/02/2020 02:30,0,128
06/02/2020 02:15,0,128
06/02/2020 02:00,0,127
06/02/2020 01:45,0,128
06/02/2020 01:30,0.2,128
06/02/2020 01:15,0,129
06/02/2020 01:00,0.2,129
06/02/2020 00:45,0.2,130
06/02/2020 00:30,0.8,130
06/02/2020 00:15,1.4,131
06/02/2020 00:00,0,131
05/02/2020 23:45,0.4,132
05/02/2020 23:30,0.4,132
05/02/2020 23:15,0.4,133
05/02/2020 23:00,0,133
05/02/2020 22:45,0,133
05/02/2020 22:30,0,134
05/02/2020 22:15,0,135
05/02/2020 22:00,0,135
05/02/2020 21:45,0,135
05/02/2020 21:30,0,136
05/02/2020 21:15,0,136
05/02/2020 21:00,0,137
05/02/2020 20:45,0,137
05/02/2020 20:30,0,137
05/02/2020 20:15,0,138
05/02/2020 20:00,0,138
05/02/2020 19:45,0,139
05/02/2020 19:30,0,140
05/02/2020 19:15,0,141
05/02/2020 19:00,0,142
05/02/2020 18:45,0,144
05/02/2020 18:30,0,145
05/02/2020 18:15,0,147
05/02/2020 18:00,0,149
05/02/2020 17:45,0,152
05/02/2020 17:30,0,154
05/02/2020 17:15,0.2,156
05/02/2020 17:00,0,159
05/02/2020 16:45,0,161
05/02/2020 16:30,0,163
05/02/2020 16:15,0,166
05/02/2020 16:00,0,169
05/02/2020 15:45,0,172
05/02/2020 15:30,0,175
05/02/2020 15:15,0,177
05/02/2020 15:00,0,181
05/02/2020 14:45,0,184
05/02/2020 14:30,0,187
05/02/2020 14:15,0,190
05/02/2020 14:00,0,192
05/02/2020 13:45,0,195
05/02/2020 13:30,0,197
05/02/2020 13:15,0.2,200
05/02/2020 13:00,0,202
05/02/2020 12:45,0,204
05/02/2020 12:30,0.4,205
05/02/2020 12:15,0,206
05/02/2020 12:00,0,207
05/02/2020 11:45,0,207
05/02/2020 11:30,0,206
05/02/2020 11:15,0.2,206
05/02/2020 11:00,0.4,205
05/02/2020 10:45,0,203
05/02/2020 10:30,0.2,201
05/02/2020 10:15,0,198
05/02/2020 10:00,0.6,196
05/02/2020 09:45,1,192
05/02/2020 09:30,1.2,188
05/02/2020 09:15,1,184
05/02/2020 09:00,0.4,180
05/02/2020 08:45,0.2,176
05/02/2020 08:30,1.4,172
05/02/2020 08:15,0.2,167
05/02/2020 08:00,0,163
05/02/2020 07:45,0,159
05/02/2020 07:30,0,155
05/02/2020 07:15,0,151
05/02/2020 07:00,0,149
05/02/2020 06:45,0,146
05/02/2020 06:30,0,144
05/02/2020 06:15,0,143
05/02/2020 06:00,0,142
05/02/2020 05:45,0,142
05/02/2020 05:30,0,141
05/02/2020 05:15,0,141
05/02/2020 05:00,0,141
05/02/2020 04:45,0,140
05/02/2020 04:30,0,140
05/02/2020 04:15,0,139
05/02/2020 04:00,0,139
05/02/2020 03:45,0,138
05/02/2020 03:30,0,137
05/02/2020 03:15,0,136
05/02/2020 03:00,0,135
05/02/2020 02:45,0,134
05/02/2020 02:30,0,133
05/02/2020 02:15,0,131
05/02/2020 02:00,0,130
05/02/2020 01:45,0,128
05/02/2020 01:30,0,126
05/02/2020 01:15,0,123
05/02/2020 01:00,0,121
05/02/2020 00:45,0,118
05/02/2020 00:30,0,116
05/02/2020 00:15,0,114
05/02/2020 00:00,0,112
04/02/2020 23:45,0,111
04/02/2020 23:30,0,110
04/02/2020 23:15,0,109
04/02/2020 23:00,0,109
04/02/2020 22:45,0,109
04/02/2020 22:30,0,109
04/02/2020 22:15,0.4,109
04/02/2020 22:00,0.6,109
04/02/2020 21:45,1,109
04/02/2020 21:30,0.4,109
04/02/2020 21:15,0.8,110
04/02/2020 21:00,2.8,110
04/02/2020 20:45,0.8,110
04/02/2020 20:30,0,110
04/02/2020 20:15,0,111
04/02/2020 20:00,0,111
04/02/2020 19:45,0,112
04/02/2020 19:30,0,113
04/02/2020 19:15,0,114
04/02/2020 19:00,0,114
04/02/2020 18:45,0,115
04/02/2020 18:30,0,116
04/02/2020 18:15,0,117
04/02/2020 18:00,0,118
04/02/2020 17:45,0,119
04/02/2020 17:30,0,121
04/02/2020 17:15,0,122
04/02/2020 17:00,0,123
04/02/2020 16:45,0,124
04/02/2020 16:30,0,125
04/02/2020 16:15,0,126
04/02/2020 16:00,0,127
04/02/2020 15:45,0,128
04/02/2020 15:30,0,129
04/02/2020 15:15,0,130
04/02/2020 15:00,0,130
04/02/2020 14:45,0,131
04/02/2020 14:30,0,131
04/02/2020 14:15,0,131
04/02/2020 14:00,0,131
04/02/2020 13:45,0,130
04/02/2020 13:30,0,130
04/02/2020 13:15,0,130
04/02/2020 13:00,0,129
04/02/2020 12:45,0,128
04/02/2020 12:30,0,128
04/02/2020 12:15,0,127
04/02/2020 12:00,0,127
04/02/2020 11:45,0,126
04/02/2020 11:30,0,126
04/02/2020 11:15,0,127
04/02/2020 11:00,0,128
04/02/2020 10:45,0,128
04/02/2020 10:30,0,130
04/02/2020 10:15,0,131
04/02/2020 10:00,0,132
04/02/2020 09:45,0,133
04/02/2020 09:30,0,135
04/02/2020 09:15,0,136
04/02/2020 09:00,0,138
04/02/2020 08:45,0,139
04/02/2020 08:30,0,141
04/02/2020 08:15,0,143
04/02/2020 08:00,0,144
04/02/2020 07:45,0,145
04/02/2020 07:30,0,147
04/02/2020 07:15,0,148
04/02/2020 07:00,0,148
04/02/2020 06:45,0,149
04/02/2020 06:30,0,149
04/02/2020 06:15,0,149
04/02/2020 06:00,0,149
04/02/2020 05:45,0,149
04/02/2020 05:30,0,148
04/02/2020 05:15,0,147
04/02/2020 05:00,0,146
04/02/2020 04:45,0,145
04/02/2020 04:30,0,144
04/02/2020 04:15,0,142
04/02/2020 04:00,0,140
04/02/2020 03:45,0,138
04/02/2020 03:30,0,135
04/02/2020 03:15,0,132
04/02/2020 03:00,0,129
04/02/2020 02:45,0,126
04/02/2020 02:30,0,123
04/02/2020 02:15,0,120
04/02/2020 02:00,0,118
04/02/2020 01:45,0,116
04/02/2020 01:30,0.2,115
04/02/2020 01:15,0,115
04/02/2020 01:00,0,115
04/02/2020 00:45,0,114
04/02/2020 00:30,0,114
04/02/2020 00:15,0,114
04/02/2020 00:00,0.6,113
03/02/2020 23:45,0.2,113
03/02/2020 23:30,1.6,113
03/02/2020 23:15,0.8,113
03/02/2020 23:00,2,113
03/02/2020 22:45,4.6,113
03/02/2020 22:30,1,112
03/02/2020 22:15,0.2,113
03/02/2020 22:00,5.4,113
03/02/2020 21:45,0,113
03/02/2020 21:30,0,114
03/02/2020 21:15,0,115
03/02/2020 21:00,0,116
03/02/2020 20:45,0,117
03/02/2020 20:30,0,118
03/02/2020 20:15,0,119
03/02/2020 20:00,0,119
03/02/2020 19:45,0,121
03/02/2020 19:30,0,121
03/02/2020 19:15,0,122
03/02/2020 19:00,0,122
03/02/2020 18:45,0,123
03/02/2020 18:30,0,123
03/02/2020 18:15,0,123
03/02/2020 18:00,0,122
03/02/2020 17:45,0,121
03/02/2020 17:30,0,120
03/02/2020 17:15,0,119
03/02/2020 17:00,0,118
03/02/2020 16:45,0,116
03/02/2020 16:30,0,114
03/02/2020 16:15,0,112
03/02/2020 16:00,0,110
03/02/2020 15:45,0,109
03/02/2020 15:30,0,107
03/02/2020 15:15,0,106
03/02/2020 15:00,0,105
03/02/2020 14:45,0,105
03/02/2020 14:30,0,104
03/02/2020 14:15,0,104
03/02/2020 14:00,0,104
03/02/2020 13:45,0.2,103
03/02/2020 13:30,0,103
03/02/2020 13:15,0,103
03/02/2020 13:00,0,102
03/02/2020 12:45,0,102
03/02/2020 12:30,0,102
03/02/2020 12:15,0,102
03/02/2020 12:00,0,102
03/02/2020 11:45,0,102
03/02/2020 11:30,0,101
03/02/2020 11:15,0,101
03/02/2020 11:00,0,101
03/02/2020 10:45,0,101
03/02/2020 10:30,0,101
03/02/2020 10:15,0,101
03/02/2020 10:00,0,101
03/02/2020 09:45,0,101
03/02/2020 09:30,0,101
03/02/2020 09:15,0,102
03/02/2020 09:00,0,102
03/02/2020 08:45,0,101
03/02/2020 08:30,0,102
03/02/2020 08:15,0,101
03/02/2020 08:00,0,101
03/02/2020 07:45,0,101
03/02/2020 07:30,0,101
03/02/2020 07:15,0,100
03/02/2020 07:00,0,100
03/02/2020 06:45,0,99
03/02/2020 06:30,0,99
03/02/2020 06:15,0,98
03/02/2020 06:00,0,98
03/02/2020 05:45,0,98
03/02/2020 05:30,0,97
03/02/2020 05:15,0,97
03/02/2020 05:00,0.2,97
03/02/2020 04:45,2.6,96
03/02/2020 04:30,0,96
03/02/2020 04:15,0,96
03/02/2020 04:00,0,96
03/02/2020 03:45,0,95
03/02/2020 03:30,0,95
03/02/2020 03:15,0,96
03/02/2020 03:00,0,95
03/02/2020 02:45,0,96
03/02/2020 02:30,0,96
03/02/2020 02:15,0,96
03/02/2020 02:00,0,97
03/02/2020 01:45,0,97
03/02/2020 01:30,0,98
03/02/2020 01:15,0,98
03/02/2020 01:00,0,99
03/02/2020 00:45,0,99
03/02/2020 00:30,0,100
03/02/2020 00:15,0,101
03/02/2020 00:00,0,102
02/02/2020 23:45,0,102
02/02/2020 23:30,0,103
02/02/2020 23:15,0,104
02/02/2020 23:00,0,104
02/02/2020 22:45,0,105
02/02/2020 22:30,0,105
02/02/2020 22:15,0,106
02/02/2020 22:00,0,106
02/02/2020 21:45,0,106
